ticker,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,coinMarketCapLink,regularMarketPrice,logo_url,zip
SAHOL.IS,Financial Services,64001.0,"Haci Ömer Sabanci Holding A.S. operates primarily in the finance, manufacturing, and trading sectors worldwide. It operates through Banking, Financial Services, Industry, Building Materials, Energy, Retail, and Other segments. The company offers corporate and investment, private, commercial, SME, retail, and international banking services, as well as payment system and treasury transaction services; and asset management and financial leasing services. It serves through a network of head office, 711 branches, 5,300 ATMs, and 680,000 POS terminals, as well as Internet and mobile banking services, and digital branches. The company also engages in the production of tires for passenger vehicles, light commercial vehicles, buses, trucks, agricultural, and construction vehicles, as well as buses, batteries, and electric buses; tire and construction reinforcement, and composite technologies; sale, marketing, and spare part services of passenger and commercial vehicles; and distribution of construction and heavy vehicles, and industrial products. In addition, it retails food and non-food products through a network of 754 stores; and technology products through a network of 198 stores, as well as teknosa.com and a mobile application channels. Further, the company engages in the electricity generation, distribution, sale, and trading with 3,607 MW installed capacity through hydroelectric, wind, natural gas, solar, and lignite sources. Additionally, it offers life and non-life insurance, and pension products; white and grey cement products; calcium aluminate cement, clinker, and ready-mixed concrete products; and tourism and information technology solutions, as well as operates hotels. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",Istanbul,90 212 385 80 80,Turkey,[],https://www.sabanci.com,1.0,Sabanci Center,90 212 385 88 88,Banks—Regional,4. Levent,0.0,0.3641,0.0,33137981440.0,2.306,0.6656,,18.0,buy,35596041000.0,,22.5,28.7,3.709,,0.04239,5.0,23.71,,0.30798,30.6,68042371072.0,206524416000.0,50894548992.0,33.4,TRY,24.945,,1.8,IST,SABANCI HOLDING,Haci Ömer Sabanci Holding A.S.,Europe/Istanbul,TRT,True,10800000,,EQUITY,SAHOL.IS,,,finmb_8952076,acbbbd8d-b18a-3eb7-89ac-869f6e169bc9,tr_market,,4.724,,,,,3.83,,2038499968.0,,,,18.694,,,,1640908800.0,0.17337,18536015872.0,2.337,,,1.535252,0.35169998,1703980800.0,,1648684800.0,,,1320726844.0,0.757956,240413687808.0,2.0,,1246233600.0,1:1,,,,3.708,1.1495327,,0.1,,7.493473,,,,,,,27.78,28.12,18.28205,0.012598991,0.0825,,28.72,,57627632.0,27.78,21.995,0.35,28.12,,57627632.0,,,0.75,1648771200.0,,,27.94,TRY,12.280703,22145771.0,,,,58504949760.0,,,49709302.0,27.94,28.7,0.0,22145771.0,28.72,,3.29,9.32,28.66,False,0.0377,0.0,28.72,,28.7,https://logo.clearbit.com/sabanci.com,34330
HEKTS.IS,Basic Materials,737.0,"Hektas Ticaret T.A.S. produces, imports, and markets agricultural and veterinary pesticides and fertilizers in Turkey. Its crop protection products include fungicides, herbicides, insecticides, acaricides, biological insecticides, fumigants, nematicides and soil fumigants, plant growth regulators, winter struggle medicines and summer oils, and spread adhesives. The company also offers leaf fertilizers, organ minerals, drip irrigation, and other products; and tomato seeds. In addition, it provides antibacterial, vitamin and mineral, feed additive, anti-inflammatory, and anti-parasite health products for animal; poultry health products; and pet care products and pet foods. Hektas Ticaret T.A.S. was founded in 1956 and is headquartered in Gebze, Turkey.",Gebze,90 262 751 14 12,Turkey,[],https://hektas.com.tr,1.0,Gebze Organize Sanayi BOelgesi,90 262 751 14 12,Agricultural Inputs,"Ihsandede Caddesi, 700 Sokak No:711/1",0.30258,0.17452,0.37774,-900570752.0,1.47,0.28787002,805602944.0,,none,708324969.0,-2259130368.0,,41.98,0.553,1.029,0.10451999,,,227.51,0.38507998,,572475072.0,3708835072.0,2662437632.0,0.666,TRY,3.448,0.598,,IST,HEKTAS,Hektas Ticaret T.A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,HEKTS.IS,,,finmb_20394474,fa87adda-34e6-3f76-b3ba-47472ea8e11b,tr_market,,11.818,,39.057,,,,,1198240000.0,,,,1.686,,,,1640908800.0,0.032279998,464644416.0,0.426,,,24.89917,0.58819,1703980800.0,,1648684800.0,,,354156600.0,0.238693,31464165376.0,2.0,,1619740800.0,202:100,,,,1.903,18.893255,,,,,,,,,,,41.62,42.04,23.13155,0.012013455,0.0,,42.54,,17846470.0,41.62,35.3012,0.5,42.04,,17846470.0,,,,1575244800.0,,,41.7,TRY,98.5446,9825224.0,,,,50302115840.0,,,21050535.0,41.7,41.98,0.0,9825224.0,43.56,,,7.9,41.96,False,,0.0,42.54,,41.98,https://logo.clearbit.com/hektas.com.tr,41400
INDES.IS,Technology,460.0,"Indeks Bilgisayar Sistemleri Mühendislik Sanayi ve Ticaret Anonim Sirketi, through its subsidiaries, distributes IT products in Turkey. It operates through IT Technologies and Telecommunications; and Logistics Services and Leasing segments. The company's products portfolio includes PCs, tablets, notebooks, GSM line, telecommunications and networking products, computer components, mobiles phones, printers, wearable technologies, OEM products, data storage, smart home products, consumer electronics, software, peripherals, and accessories. It sells spare parts and trades in household electronics, as well as provides logistics and leasing services. The company was founded in 1989 and is headquartered in Istanbul, Turkey.",Istanbul,90 212 331 21 21,Turkey,[],https://www.index.com.tr,1.0,"Ayazaga Mahallesi, Mimar Sinan Sokak",90 212 331 09 29,Computer Hardware,"No:21 Seba Office Boulevard, D Blok Kat: 1 Bölüm No:11 Sariyer",0.03309,0.02935,0.043670002,581623296.0,0.8,0.0324,509221792.0,13.97,buy,565757089.0,127412256.0,13.97,9.72,0.891,1.175,0.05777,1.0,13.97,105.434,0.51912,13.97,1912023296.0,1206782336.0,15388957696.0,8.536,TRY,68.701,0.94,2.0,IST,INDEKS BILGISAYAR,Indeks Bilgisayar Sistemleri Mühendislik Sanayi ve Ticaret Anonim Sirketi,Europe/Istanbul,TRT,False,10800000,,EQUITY,INDES.IS,,,finmb_20394477,c64bd5b7-6a47-32f8-8a5a-368faecabfc4,tr_market,,0.084,,2.524,,,,,224000000.0,,,,2.482,,,,1640908800.0,0.02883,451707584.0,0.64,,,3.9161966,0.40097,1703980800.0,,1648684800.0,,,134182720.0,0.939279,1285257344.0,2.0,,1618876800.0,400:100,,,,0.891,0.14148326,,,,,,,,,,,9.49,9.64,8.50285,0.0051633297,0.0975,,9.84,,5082961.0,9.49,8.6346,0.049,9.64,,5082961.0,,,0.54,1653436800.0,,,9.51,TRY,15.187501,2461349.0,,,,2177280000.0,,,4521423.0,9.51,9.73,0.0,2461349.0,10.14,,6.13,6.04,9.72,False,0.0653,0.0,9.84,,9.72,https://logo.clearbit.com/index.com.tr,34485
IPEKE.IS,Basic Materials,2861.0,"Ipek Dogal Enerji Kaynaklari Arastirma ve Üretim A.S. focuses on developing and producing renewable energy resources; and petroleum, natural gas, coal, and related natural energy resources in Turkey. The company was founded in 1985 and is based in Ankara, Turkey.",Ankara,90 312 587 10 00,Turkey,[],https://www.ipekenerji.com.tr,1.0,Istanbul Yolu 10. km No:310,90 312 587 11 00,Gold,Batikent,0.54013,0.14591,0.61886,2215482880.0,0.666,0.46166,2561307904.0,,none,2514457000.0,1474025472.0,,19.27,0.174,8.736,0.1201,,,0.305,0.31665,,9348284416.0,35540000.0,4742008832.0,35.985,TRY,18.254,8.168,,IST,IPEK DOGAL ENERJI,Ipek Dogal Enerji Kaynaklari Arastirma ve Üretim A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,IPEKE.IS,,,finmb_20394800,9cddb4a8-af4b-3f5c-ac63-1bc39a9a7498,tr_market,,0.961,,1.78,,,,,259786000.0,,,,6.384,,,,1640908800.0,0.02242,691924992.0,1.779,,,3.0184839,0.62121,1703980800.0,,1648684800.0,,,98401575.0,1.046063,4558726144.0,2.0,,1104710400.0,1:1000,,,,0.174,1.0556868,,,,,,,,,,,18.9,19.2,17.2014,,0.0,,19.48,,9581084.0,18.9,17.6224,,19.2,,9581084.0,,,,,,,19.15,TRY,10.831928,8415883.0,,,,5006076416.0,,,6498296.0,19.15,19.27,0.0,8415883.0,22.74,,,11.16,19.26,False,,0.0,19.48,,19.27,https://logo.clearbit.com/ipekenerji.com.tr,06370
ISDMR.IS,Basic Materials,4767.0,"Iskenderun Demir ve Çelik A.S. produces and sells iron and steel products in Turkey. It offers hot-rolled flat steel products, such as rolls or sheet metals, and plates. The company also provides various billets, such as steel for the production of patterned reinforcing bars, structural steel for the production of angle bars and profiles, steel for the production of structural steel shapes for vessels, and chromium-alloys and high-carbon steel for the automotive industry; and coils. In addition, it offers byproducts, including motor and pure benzol, toluol, xylol, raw tar, ammonium sulfate, iron sulfate, and granulated blast furnace slag; and coke, oxygen, nitrogen, and argon. Further, the company provides laboratory services; and port services, including maritime, customs, and security services. Additionally, it offers pig iron, blooms, and reinforcing bars. Iskenderun Demir ve Çelik A.S. also exports its products. The company was incorporated in 1968 and is based in Hatay, Turkey. Iskenderun Demir ve Çelik A.S. is a subsidiary of Eregli Demir ve Çelik Fabrikalari T.A.S.",Hatay,90 326 758 40 40,Turkey,[],https://www.isdemir.com.tr,1.0,Karsi Mahalle Sehit Yüzbasi Ali Oguz,90 326 758 38 38,Steel,Bulvari No:1 Payas,0.36202,0.17351,0.34890997,1274013056.0,1.803,0.33798,16844127232.0,,none,13718772000.0,3351969536.0,,27.02,1.519,1.915,0.22017999,,,24.729,0.27308,,5733934080.0,9174381568.0,46528094208.0,1.977,TRY,16.044,0.649,,IST,ISKENDERUN DEMIR CELIK,Iskenderun Demir ve Çelik A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,ISDMR.IS,,,finmb_47476322,49fc3477-fc40-30fc-9795-cf19f6218016,tr_market,,1.494,,4.126,,,,,2900000000.0,,,,7.595,,,,1640908800.0,0.00464,8073154048.0,1.127,,,3.5576038,0.94873,1703980800.0,,1648684800.0,,,148680318.0,0.891959,69501255680.0,2.0,,,,,,,1.519,1.6841009,,,,,,,,,,,26.38,26.64,24.75135,0.048521608,1.6164,,27.64,,7440272.0,26.38,23.5572,1.28,26.64,,7440272.0,,,3.0,1647907200.0,,,26.38,TRY,23.975157,3258694.0,,,,78358003712.0,,,3238152.0,26.38,27.0,0.0,3258694.0,29.86,,,11.07,27.0,False,0.1317,0.0,27.64,,27.02,https://logo.clearbit.com/isdemir.com.tr,31900
ISFIN.IS,Financial Services,255.0,"Is Finansal Kiralama Anonim Sirketi engages in leasing and factoring operations in Turkey and internationally. Its leasing products include sale and lease back, software leasing, and operational leasing. The company also provides secondhand market services, insurance transactions, and after sales services. Is Finansal Kiralama Anonim Sirketi was incorporated in 1988 and is headquartered in Istanbul, Turkey.",Istanbul,90 212 350 74 00,Turkey,[],https://www.isleasing.com.tr,1.0,Is Kuleleri Kule 1 Kat: 6,90 212 350 74 99,Credit Services,4.Levent,0.0,1.12057,0.92684996,-1593355008.0,2.225,0.45249,,,none,240189000.0,,,8.49,,191.411,0.03121,,,902.553,0.29654,,405158016.0,23006552064.0,535484000.0,0.583,TRY,0.391,191.405,,IST,IS FIN.KIR.,Is Finansal Kiralama Anonim Sirketi,Europe/Istanbul,TRT,False,10800000,,EQUITY,ISFIN.IS,,,finmb_20394807,0a139eb4-d603-36f9-b430-ce6b1538b249,tr_market,,47.413,,,,,,,695302976.0,,,,2.42,,,,1640908800.0,0.013099999,600046016.0,0.398,,,3.5082643,0.59892,1703980800.0,,1656547200.0,,,269172513.0,,25389090816.0,2.0,,1527465600.0,106:100,,,,5.485,11.0239,,,,,,,,,,,8.43,8.39,3.8506,,0.0,,8.73,,11111489.0,8.43,5.151,,8.39,,11111489.0,,,,1459123200.0,,,8.2,TRY,21.331657,2089412.0,,,,5903121920.0,,,26614166.0,8.2,8.49,0.0,2089412.0,9.7,,,2.76,8.47,False,,0.0,8.73,,8.49,https://logo.clearbit.com/isleasing.com.tr,34330
ISGYO.IS,Real Estate,66.0,"Is Gayrimenkul Yatirim Ortakligi A.S. (Is REIC) is a real estate investment trust company (REIC) whose solid portfolio and sound financial structure make it one of the leading firms in the real estate sector. Is REIC is focused on assuring the optimum risk versus return balance for its investors on the back of a diversified and well-balance portfolio. Is REIC is a portfolio management company which invests in real estate properties and real estate projects and whose activities are carried out in compliance with the requirements of Turkish Capital Markets Board (CMB) laws and regulations. Is REIC was originally founded on 6 August 1999 as a result of the merger of two real companies: Isbank-owned Is Gayrimenkul Yatirim ve Proje Degerlendirme A.S. and Merkez Gayrimenkul Yatirim ve Proje Degerlendirme A.S. Adhering to a policy of pursuing only healthy, sustainable growth since the day it was founded, Is REIC reinforces the deep-rooted corporate principles and financial strength of the Isbank Group of which it is a member with a strong sectoral vision and distinguished projects of its own. With steady rental income generated by its high-quality portfolio, its own deep equity resources, and convenient access to external funding, Is REIC is able to finance an uninterrupted series of new investments that further accelerate its growth and advance its position in the sector.",Istanbul,90 850 724 23 50,Turkey,[],https://www.isgyo.com.tr,1.0,Kuleleri Kule-2 Kat:10-11,90 212 325 23 80,REIT—Diversified,Levent,0.63914,2.30817,0.72018,161304032.0,0.822,0.63584,406419232.0,,none,334017329.0,297371392.0,,18.0,,0.436,0.03996,,,27.57,0.30153,,360328320.0,1546380928.0,635879168.0,0.376,TRY,0.512,0.299,,IST,IS GMYO,Is Gayrimenkul Yatirim Ortakligi A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,ISGYO.IS,,,finmb_20396194,4e115e88-8eac-3a9e-afa9-79a90cbc4da8,tr_market,,31.854,,49.839,,,0.43,,958750016.0,,,,4.309,,,,1640908800.0,0.10553,1467716864.0,0.278,,,4.1773033,0.62707,1703980800.0,,1656547200.0,,,459615162.0,,20255590400.0,2.0,,1525392000.0,104:100,,,,,27.139591,,,,41.860466,,,,,,,18.01,18.01,10.3486,,0.0,,18.24,,8892649.0,18.01,17.0268,,18.01,,8892649.0,,,,1522108800.0,,,17.98,TRY,64.7482,1195131.0,,,,17257500672.0,,,8388930.0,17.98,18.01,0.0,1195131.0,21.4,,,1.8,17.99,False,,0.0,18.24,,18.0,https://logo.clearbit.com/isgyo.com.tr,34330
ISMEN.IS,Financial Services,437.0,"Is Yatirim Menkul Degerler Anonim Sirketi, through its subsidiaries, provides capital market solutions to individual and institutional investors in Turkey and internationally. It offers corporate finance services, such as equity public offerings, private sector debt securities issuances, mergers and acquisitions, private sector advisory, project finance consultancy and venture capital advisory, and capital market services; investment advisory services; asset management services; and institutional sale, market making, and liquidity providing services, as well as traditional brokerage services. The company also provides fixed income securities; repo products; investment funds; foreign exchange products; warrants; and structured products, as well as services in stocks, derivatives, and international markets. It serves customers through a network of 22 branches. The company was founded in 1996 and is headquartered in Istanbul, Turkey. Is Yatirim Menkul Degerler Anonim Sirketi is a subsidiary of Türkiye Is Bankasi AS.",Istanbul,90 212 350 20 00,Turkey,[],https://www.isyatirim.com.tr,1.0,Levent Mahallesi,90 212 350 20 01,Capital Markets,Meltem Sokak Is Kuleleri Kule-2 Kat: 13 No: 10/14 Besiktas,0.0,0.008719999,0.016590001,-5633869824.0,0.373,0.011,,,none,2270048308.0,,,31.04,0.467,1.214,0.10560001,,,229.141,0.51866,,4558381568.0,7634579456.0,154551107584.0,12.841,TRY,435.355,1.203,,IST,IS Y. MEN. DEG.,Is Yatirim Menkul Degerler Anonim Sirketi,Europe/Istanbul,TRT,False,10800000,,EQUITY,ISMEN.IS,,,finmb_28049756,00646945-2a23-3d64-85de-deba8575ca9c,tr_market,,0.07,,,,,,,355000000.0,,,,5.457,,,,1640908800.0,0.07323,1348421376.0,3.406,,,5.6881075,0.65745,1703980800.0,,1648684800.0,,,121605250.0,1.196817,10832621568.0,2.0,,1433721600.0,1:1,,,,0.467,0.0712981,,,,,,,,,,,30.3,30.74,20.7158,,0.0,,31.3,,1911366.0,30.3,23.1316,,30.74,,1911366.0,,,1.13,1653350400.0,,,30.44,TRY,9.11333,1104995.0,,,,11019200512.0,,,1963731.0,30.44,31.04,0.0,1104995.0,31.3,,7.68,13.03,31.0,False,0.0537,0.0,31.3,,31.04,https://logo.clearbit.com/isyatirim.com.tr,34330
IZMDC.IS,Basic Materials,1863.0,"Izmir Demir Çelik Sanayi Anonim Sirketi, together with its subsidiaries, produces, sells, and markets steel and iron in Turkey and internationally. It also engages in the energy production and trading business; and ship operation activities, as well as provides port services. The company was incorporated in 1975 and is based in Izmir, Turkey. Izmir Demir Çelik Sanayi Anonim Sirketi is a subsidiary of Sahin Koc Celik Sanayi A.S.",Izmir,90 232 441 50 50,Turkey,[],https://www.izdemir.com.tr,1.0,Sair Esref Bulvari No: 23,90 232 441 56 66,Steel,Cankaya,0.13532,-0.03511,0.12757,891699392.0,1.225,0.12086,1782622336.0,,none,1128257646.0,-131475216.0,,2.73,,0.764,0.14237,,,631.969,-0.4163,,1780110848.0,6118974976.0,13173552128.0,1.187,TRY,9.91,0.319,,IST,IZMIR DEMIR CELIK,Izmir Demir Çelik Sanayi Anonim Sirketi,Europe/Istanbul,TRT,False,10800000,,EQUITY,IZMDC.IS,,,finmb_9673417,ecd9a412-a390-376a-bd37-a75d0e02bca5,tr_market,,0.59,,4.358,,,,,1500000000.0,,,,1.091,,,,1640908800.0,0.00158,-462473888.0,-1.215,,,2.5022917,0.59483004,1703980800.0,,1648684800.0,,,628110000.0,1.176716,7769061888.0,4.0,,1341964800.0,125:100,,,,,0.3108501,,,,,,,,,,,2.71,2.73,2.4021,,0.0,,2.76,,29507704.0,2.71,2.42,,2.73,,29507704.0,,,,1211932800.0,,,2.7,TRY,,14050495.0,,,,4095000064.0,,,26502933.0,2.7,2.73,0.0,14050495.0,3.1,,,1.92,2.72,False,,0.0,2.76,,2.73,https://logo.clearbit.com/izdemir.com.tr,35210
KRDMD.IS,Basic Materials,4589.0,"Kardemir Karabük Demir Çelik Sanayi Ve Ticaret A.S. produces and sells iron and steel products in Turkey. The company's products portfolio includes wire rods, railway rails and wheels, profiles, rebars, round bars, billets, equal and unequal angles, GI and TH sections for mine support, platinas, blooms, pig iron products, coke and coke related products, granule blast furnace slag, and air separation plant's products, as well as metallurgical lime. Kardemir Karabük Demir Çelik Sanayi Ve Ticaret A.S. was founded in 1937 and is headquartered in Karabük, Turkey.",Karabük,90 370 418 20 01,Turkey,[],https://www.kardemir.com,1.0,Fabrika Sahasi,,Steel,Merkez,0.29989,0.25041,0.30251,6896604672.0,1.206,0.28505,5415574528.0,8.88,buy,4770899000.0,5134409728.0,17.7,13.37,1.335,1.243,0.16076,8.0,16.41,23.505,0.58987,22.61,7695769600.0,2568677888.0,18058704896.0,6.751,TRY,15.841,0.821,2.0,IST,KARDEMIR (D),Kardemir Karabük Demir Çelik Sanayi Ve Ticaret A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,KRDMD.IS,,,finmb_10288225,36ea1c85-bb90-32b2-9586-fa37fe630559,tr_market,,0.39,,1.299,,,,,697865984.0,,,,3.424,,,,1640908800.0,0.11148,4522089472.0,0.053,,,3.9047897,0.015319999,1703980800.0,,1648684800.0,,,780227400.0,1.495393,7036707840.0,2.0,,1409702400.0,1:1,,,,1.335,0.73395234,,,,,,,,,,,13.09,13.29,12.65185,0.020091673,0.0,,13.76,,149838498.0,13.09,11.2976,0.263,13.29,,149838498.0,,,0.44,1669593600.0,,,13.22,TRY,252.26414,103096412.0,,,,13254228992.0,,,94242683.0,13.22,13.37,0.0,103096412.0,16.74,,,6.1,13.37,False,0.041100003,0.0,13.76,,13.37,https://logo.clearbit.com/kardemir.com,78170
KARSN.IS,Consumer Cyclical,1130.0,"Karsan Otomotiv Sanayii ve Ticaret A.S. manufactures and sells motor vehicles and spare parts in Turkey. The company provides minibuses, buses, light commercial vehicles, and trucks. It also offers industrial services, including cataphoresis, paint, pickup body, bus body, and tractor cabin manufacturing, as well as marketing, sales, and after-sales services. The company sells its products under the Karsan Jest, Karsan Atak, Karsan Star, Hyundai H350, Menarinibus, and Bozankaya brand names. It also exports its products internationally. The company was founded in 1966 and is headquartered in Bursa, Turkey. Karsan Otomotiv Sanayii ve Ticaret A.S. is a subsidiary of Kiraça Holding A.S.",Bursa,90 224 484 21 70,Turkey,[],https://www.karsan.com.tr,1.0,Hasanaga Organize Sanayi Bölgesi,90 224 484 21 69,Auto Manufacturers,Sanayi Caddesi Nilüfer,0.14464,0.02785,0.24871,427804000.0,0.373,0.13206,314430016.0,,none,574135000.0,-89586872.0,,8.36,,0.961,0.052589998,,,250.722,0.07998,,477940992.0,2355139072.0,2173893120.0,0.531,TRY,2.415,0.628,,IST,KARSAN OTOMOTIV,Karsan Otomotiv Sanayii ve Ticaret A.S.,Europe/Istanbul,TRT,False,10800000,,EQUITY,KARSN.IS,,,finmb_11367508,5dfc8372-9ec9-3e1b-8254-4b35cbc64406,tr_market,,3.811,,26.346,,,,,900000000.0,,,,0.815,,,,1640908800.0,0.00399,60540000.0,0.023,,,10.2576685,0.6428,1703980800.0,,1648684800.0,,,327330000.0,1.711055,8283997184.0,2.0,,1104710400.0,1:1000,,,,,3.4610715,,,,,,,,,,,8.05,8.15,5.4149,,0.0,,8.53,,77835229.0,8.05,7.3998,,8.15,,77835229.0,,,,,,,8.15,TRY,363.47824,80846971.0,,,,7523999744.0,,,82320825.0,8.15,8.37,0.0,80846971.0,8.76,,,3.29,8.36,False,,0.0,8.53,,8.36,https://logo.clearbit.com/karsan.com.tr,16225
